page_name,Sum of impressions,Sum of spend,delivery_by_region,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,byline,performance
Kamala Harris,45000,1100,Michigan,"Detroit! Join us at our upcoming local campaign event this Sunday, October 20.",mobilize.us,"Hey Detroit! Are you ready to combine two of your favorite things—Detroit Lions football and making your voice heard in the election? This Sunday, we’re bringing the city together for an EPIC Early Vote Kickoff Party that will get you hyped for the Lions game and for voting! We’ll gather at a ...",Detroit: RSVP to Party at the Polls,HARRIS FOR PRESIDENT,40.90909091
Kamala Harris,85000,2100,Michigan,📣 Join us at our campaign rally in Michigan! Details here →,mobilize.us,"Join fellow supporters in Ann Arbor for a historic campaign event with Vice President Kamala Harris, Governor Tim Walz, and special music guest Maggie Rogers! -- Location and instructions for attendance will be distributed via email approximately 12-24 hours before the event. This RSVP is required f...",Official Campaign Event,HARRIS FOR PRESIDENT,40.47619048
Kamala Harris,2000,49.5,Michigan,Kamala Harris respects the middle class because she's from the middle class. Donald Trump doesn't know what it means to work for everything you have - he only knows how to do favors for his billionaire friends.,kamalaharris.com,,Kamala Harris gets it,HARRIS FOR PRESIDENT,40.4040404
Kamala Harris,66498.5,1646.5,Michigan,"No importa quién seas, de donde vengas, ni tu partido político, Kamala Harris está luchando para crear un país mejor para ti. Mientras tanto, Donald Trump está luchando solo por sí mismo y sus amigos multimillonarios.",kamalaharris.com,,,HARRIS FOR PRESIDENT,40.38779229
Kamala Harris,1545499.5,38499,Michigan,,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,40.14388685
Kamala Harris,1208000,30100,Michigan,,iwillvote.com,,,HARRIS FOR PRESIDENT,40.13289037
Kamala Harris,20000,500,Michigan,Hear what this lifelong Republican has to say about who he’s voting for on Election Day.,kamalaharris.com,,,HARRIS FOR PRESIDENT,40
Kamala Harris,4000,100,Michigan,Hear what this lifelong Republican has to say about who he’s voting for on Election Day.,kamalaharris.com,,For ALL Americans,HARRIS FOR PRESIDENT,40
Kamala Harris,4000,100,Michigan,Kamala Harris is fighting for an America where no one is left behind.,kamalaharris.com,,Kamala Harris is for the people,HARRIS FOR PRESIDENT,40
Kamala Harris,80000,2000,Michigan,"Kamala Harris knows that with the cost of everyday expenses, it’s hard to save for a home. As president, she will provide new homeowners with $25,000 in down payment support.",kamalaharris.com,,,HARRIS FOR PRESIDENT,40
Kamala Harris,80000,2000,Michigan,"Project 2025 is Donald Trump’s second term agenda that would give him more power over your daily life, gut democratic checks and balances, and consolidate power in the Oval Office if he wins.
Read the details for yourself >>",kamalaharris.com,"Together, we can finish the job for the American people. Are you with us? Join our campaign to re-elect Joe Biden today!",Read Trump’s MAGA manifesto,HARRIS FOR PRESIDENT,40
Kamala Harris,20000,500,Michigan,"The Affordable Care Act saves lives. While Trump wants to take away our health care, Kamala Harris will protect the ACA and fight for us every day.",kamalaharris.com,,,HARRIS FOR PRESIDENT,40
Kamala Harris,60000,1500,Michigan,"The Affordable Care Act saves lives. While Trump wants to take away our health care, Kamala Harris will protect the ACA and fight for us every day.",kamalaharris.com,,Kamala Harris fights for us,HARRIS FOR PRESIDENT,40
Kamala Harris,1367000,34348.5,Michigan,"Your vote is your voice in this election, and it’s critical that you make your plan to vote now.",iwillvote.com,,Election Day is November 5,HARRIS FOR PRESIDENT,39.79795333
Kamala Harris,335987,8474,Michigan,"Como fiscal, la vicepresidenta Harris ha encarcelado a criminales. Como fiscal general ha enfrentado a los bancos. Y como vicepresidenta, luchó para proteger los derechos reproductivos, ella luchará por nosotros.",kamalaharris.com,,Kamala Harris trabaja para nosotros,HARRIS FOR PRESIDENT,39.64916214
Kamala Harris,29497.5,745.5,Michigan,Kamala Harris will crack down on corporations that illegally raise the price of food and groceries to pad their profits at your expense.,kamalaharris.com,,,HARRIS FOR PRESIDENT,39.56740443
Kamala Harris,402487.5,10224.5,Michigan,"Vice President Kamala Harris has always been determined to defend our communities – whether it’s putting away violent criminals, standing up to banks, or protecting reproductive rights. She’ll never stop fighting to make sure we all succeed.",kamalaharris.com,,VP Harris fights for us,HARRIS FOR PRESIDENT,39.36500562
Kamala Harris,174497.5,4446.5,Michigan,Kamala Harris will crack down on corporations that illegally raise the price of food and groceries to pad their profits at your expense.,kamalaharris.com,,Kamala Harris will crack down on price gouging for food,HARRIS FOR PRESIDENT,39.24378725
Kamala Harris,35000,900,Michigan,"Trump wants to “terminate” the Affordable Care Act and leave 4.5 million rural Americans without health care. Kamala Harris believes health care is a right, not a privilege.",kamalaharris.com,,We can’t let this happen,HARRIS FOR PRESIDENT,38.88888889
Kamala Harris,86000,2249.5,Michigan,Early voting sites in Michigan are now open! Find your site and vote early this year!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,38.23071794
Kamala Harris,328499.5,8598,Michigan,Kamala Harris fights for working Americans and the middle class. Trump just wants to give tax handouts to billionaires.,kamalaharris.com,,Two visions for our future,HARRIS FOR PRESIDENT,38.20650151
Kamala Harris,4657498.5,122194,Michigan,You need to get out there and vote. President Obama says so.,iwillvote.com,,Vote,HARRIS FOR PRESIDENT,38.11560715
Kamala Harris,125000,3300,Michigan,📣 Governor Walz will be in Michigan at our campaign rally! Join him to hear about the stakes of the election and how you can play a pivotal role in our campaign.,events.democrats.org,Join Governor Tim Walz for a tentative campaign rally in Detroit! More details coming soon.,RSVP now to see Governor Walz!,HARRIS FOR PRESIDENT,37.87878788
Kamala Harris,63995,1692,Michigan,"Donald Trump thinks he can get away with his Project 2025 agenda, but the power is with us. We are going to vote and win!",iwillvote.com,,The power is with the people. Vote!,HARRIS FOR PRESIDENT,37.82210402
Kamala Harris,510000,13500,Michigan,Trump’s plans only benefit billionaires. Kamala Harris is fighting for the middle class.,kamalaharris.com,,Kamala Harris has our backs,HARRIS FOR PRESIDENT,37.77777778
Kamala Harris,133498.5,3597,Michigan,Kamala Harris fights for working Americans and the middle class. Trump just wants to give tax handouts to billionaires.,kamalaharris.com,,,HARRIS FOR PRESIDENT,37.11384487
Kamala Harris,191000,5149.5,Michigan,"Kamala Harris knows that small businesses are the backbone of our economy  – that’s why her economic plan will provide up to $50,000 in tax breaks for new small businesses.",kamalaharris.com,"BUILD AN OPPORTUNITY ECONOMY AND LOWER COSTS FOR FAMILIES Vice President Harris grew up in a middle class home as the daughter of a working mom. She believes that when the middle class is strong, America is strong. That’s why as President, Kamala Harris will create an Opportunity Economy where eve...",VP Harris supports small business,HARRIS FOR PRESIDENT,37.09097971
Kamala Harris,32999,897,Michigan,"Kalamazoo! Join Vice President Kamala Harris and First Lady Michelle Obama at a Michigan campaign rally this Saturday, October 26.",mobilize.us,"Join fellow supporters in Kalamazoo for a historic campaign event with Vice President Kamala Harris and First Lady Michelle Obama! -- Location and instructions for attendance will be distributed via email approximately 12-24 hours before the event. This RSVP is required for the event, but does not g...",Kalamazoo: RSVP to see VP Harris & Michelle Obama,HARRIS FOR PRESIDENT,36.78818283
Kamala Harris,28996,792,Michigan,"For the patriots who defended the U.S. Capitol on January 6th, Trump’s attacks on our democracy are insulting. Now, we all have a chance to defend democracy by electing Kamala Harris.",kamalaharris.com,,,HARRIS FOR PRESIDENT,36.61111111
Kamala Harris,231982,6372,Michigan,"La vicepresidenta Kamala Harris siempre ha luchado por defender a nuestras comunidades – ya sea, encarcelando a criminales, enfrentado a los bancos, o protegiendo los derechos reproductivos. Nunca parará de luchar para asegurarse que todos podamos tener la oportunidad de tener éxito.",kamalaharris.com,,VP Harris lucha por nosotros,HARRIS FOR PRESIDENT,36.40646579
Kamala Harris,470000,13000,Michigan,Michigan! Join Vice President Kamala Harris at her campaign rally! Details here →,events.democrats.org,Join Vice President Kamala Harris for a tentative campaign rally in Lansing! More details coming soon.,Join VP Harris at our upcoming rally!,HARRIS FOR PRESIDENT,36.15384615
Kamala Harris,6300000,175000,Michigan,Wondering about tax relief for working families? Kamala Harris has a plan to lower costs.,kamalaharris.com,,Let’s help families get ahead,HARRIS FOR PRESIDENT,36
Kamala Harris,75000,2100,Michigan,📣 I will be in Michigan at our campaign rally! Join me to hear about the stakes of the election and how we can win.,events.democrats.org,Join Vice President Kamala Harris for a tentative campaign rally in Lansing! More details coming soon.,RSVP to see VP Harris →,HARRIS FOR PRESIDENT,35.71428571
Kamala Harris,120000,3400,Michigan,"YOU’RE INVITED! You won’t want to miss this Harris-Walz campaign rally with Vice President Harris! Sign up today and invite a friend to join, too.",events.democrats.org,Join Vice President Kamala Harris for a tentative campaign rally in Lansing! More details coming soon.,RSVP now to see VP Harris!,HARRIS FOR PRESIDENT,35.29411765
Kamala Harris,175000,5000,Michigan,Special musical guest Maggie Rogers joins Vice President Kamala Harris and Governor Tim Walz for a rally in Ann Arbor. Sign up now!,mobilize.us,Join fellow supporters in Ann Arbor for a historic campaign event with Vice President Kamala Harris and Governor Tim Walz WITH MUSIC PERFORMANCE BY SPECIAL GUEST MAGGIE ROGERS! -- Location and instructions for attendance will be distributed via email approximately 12-24 hours before the event. This....,RSVP now for this concert and rally →,HARRIS FOR PRESIDENT,35
Kamala Harris,310000,9000,Michigan,,go.kamalaharris.com,,,HARRIS FOR PRESIDENT,34.44444444
Kamala Harris,120000,3500,Michigan,Project 2025 is terrifying. Read it yourself to see what’s planned for Trump’s second term.,kamalaharris.com,"Together, we can finish the job for the American people. Are you with us? Join our campaign to re-elect Joe Biden today!",Read Trump’s plan to take away your freedoms,HARRIS FOR PRESIDENT,34.28571429
Kamala Harris,255000,7500,Michigan,Michigan! Sign up to attend a campaign rally! Details here →,mobilize.us,"Join fellow supporters in Ann Arbor for a historic campaign event with Vice President Kamala Harris, Governor Tim Walz, and special music guest Maggie Rogers! -- Location and instructions for attendance will be distributed via email approximately 12-24 hours before the event. This RSVP is required f...",Attend the Rally,HARRIS FOR PRESIDENT,34
Kamala Harris,5000,148.5,Michigan,"Kamala Harris fights for the people – so they don’t just get by, but can get ahead.",kamalaharris.com,,,HARRIS FOR PRESIDENT,33.67003367
Kamala Harris,39996,1192,Michigan,"This election is going to be close, but we are not going back. Vote Kamala Harris.",iwillvote.com,,We Can’t Go Back. Vote.,HARRIS FOR PRESIDENT,33.55369128
Kamala Harris,285000,8500,Michigan,RSVP for our campaign rally! We look forward to seeing you there! Details here →,mobilize.us,"Join fellow supporters in Ann Arbor for a historic campaign event with Vice President Kamala Harris, Governor Tim Walz, and special music guest Maggie Rogers! -- Location and instructions for attendance will be distributed via email approximately 12-24 hours before the event. This RSVP is required f...",Get the Details Here!,HARRIS FOR PRESIDENT,33.52941176
Kamala Harris,2650000,79100,Michigan,Donald Trump is only fighting for himself and his billionaire friends. Vice President Harris is fighting for the middle class.,kamalaharris.com,,Trump is out for himself,HARRIS FOR PRESIDENT,33.50189633
Kamala Harris,20000,600,Michigan,It’s time to go out and vote!,iwillvote.com,,,HARRIS FOR PRESIDENT,33.33333333
Kamala Harris,10000,300,Michigan,"Your vote is more important than ever, and your early voting site is just a click away >>",iwillvote.com,,,HARRIS FOR PRESIDENT,33.33333333
Kamala Harris,134497.5,4146.5,Michigan,"Donald Trump is out for himself. He doesn’t care about middle class families. Vice President Harris is working to ensure everyone has the opportunity not just to get by, but to get ahead.",kamalaharris.com,,Trump is out for himself,HARRIS FOR PRESIDENT,32.43639214
Kamala Harris,113493.5,3541.5,Michigan,This will be a close election and every vote matters. Don’t sit on the sidelines.,iwillvote.com,,,HARRIS FOR PRESIDENT,32.04673161
Kamala Harris,24495.5,793,Michigan,We vote for each other. Let’s do this - together.,iwillvote.com,,Who do you vote for?,HARRIS FOR PRESIDENT,30.88965952
Kamala Harris,597499.5,19348.5,Michigan,"It's time to VOTE! This is a very close election, every vote counts!",iwillvote.com,,,HARRIS FOR PRESIDENT,30.880921
Kamala Harris,185000,6000,Michigan,Donald Trump and J.D. Vance don’t care about you — they’re only out for themselves. Kamala Harris and Tim Walz are focused on common sense policies to lower costs and give tax cuts to middle class families.,kamalaharris.com,,Vote for common sense policies,HARRIS FOR PRESIDENT,30.83333333
Kamala Harris,239473.5,7817.5,Michigan,"Flint! Join Vice President Kamala Harris at her Michigan campaign rally this Friday, October 4.",mobilize.us,"Join fellow supporters in Flint, MI for a campaign event with VP Harris!! -- This RSVP is required for the event, but does not guarantee admission. This invitation is unique to you and is non-transferable, however, if you would like to bring a partner, child, etc. please fill out your form completel...",Flint: RSVP to see VP Harris,HARRIS FOR PRESIDENT,30.63300288
Kamala Harris,3000,99,Michigan,Donald Trump’s own former administration officials have warned: Trump is unfit to serve.,kamalaharris.com,,,HARRIS FOR PRESIDENT,30.3030303
Kamala Harris,5360000,177900,Michigan,Project 2025 is a 900-page how-to manual to help Donald Trump rip away our freedoms and hurt the middle class.,kamalaharris.com,,Trump’s extreme Project 2025 agenda,HARRIS FOR PRESIDENT,30.12928612
Kamala Harris,3000,100,Michigan,Did you know you can vote early right now? Make a plan to vote today!,iwillvote.com,,,HARRIS FOR PRESIDENT,30
Kamala Harris,3000,100,Michigan,Kamala Harris is the leader that will fight for us. Vote today!,iwillvote.com,,,HARRIS FOR PRESIDENT,30
Kamala Harris,300000,10000,Michigan,"Your vote is more important than ever. Together, we can defeat Project 2025.",fb.com,,Vote Against Project 2025,HARRIS FOR PRESIDENT,30
Kamala Harris,145000,4948.5,Michigan,"Kamala Harris is fighting for Latino small businesses. Her economic plan will provide up to $50,000 in tax breaks for small business startups so they can succeed.",kamalaharris.com,"BUILD AN OPPORTUNITY ECONOMY AND LOWER COSTS FOR FAMILIES Vice President Harris grew up in a middle class home as the daughter of a working mom. She believes that when the middle class is strong, America is strong. That’s why as President, Kamala Harris will create an Opportunity Economy where eve...",VP Harris: Champion for small businesses,HARRIS FOR PRESIDENT,29.30180863
Kamala Harris,5007997,172183,Michigan,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",iwillvote.com,,,HARRIS FOR PRESIDENT,29.0853162
Kamala Harris,64495.5,2244.5,Michigan,"For the patriots who defended the U.S. Capitol on January 6th, Trump’s attacks on our democracy are insulting. Now, we all have a chance to defend democracy by electing Kamala Harris.",kamalaharris.com,,We must defend democracy,HARRIS FOR PRESIDENT,28.73490755
Kamala Harris,675000,23500,Michigan,Michigan! Sign up to attend a campaign rally! Details here →,mobilize.us,Join the Harris-Walz campaign for a tentative rally in Detroit! More details coming soon.,Attend the Rally,HARRIS FOR PRESIDENT,28.72340426
Kamala Harris,52998,1845.5,Michigan,It’s time to get off the sidelines. Go vote.,iwillvote.com,,Vote.,HARRIS FOR PRESIDENT,28.71742075
Kamala Harris,7538999,263446.5,Michigan,"This election will be close, and Election Day is quickly approaching. Don’t waste any time – make your plan to vote right away.",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Make a plan to vote now!,HARRIS FOR PRESIDENT,28.61681214
Kamala Harris,102499.5,3599,Michigan,"El día de las elecciones es el 5 de noviembre, ¡así que haz tu plan para votar y haz oír tu voz!",voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,¡Vota!,HARRIS FOR PRESIDENT,28.47999444
Kamala Harris,678996,24094,Michigan,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,,,HARRIS FOR PRESIDENT,28.18112393
Kamala Harris,215000,7700,Michigan,📣 Join us at our campaign rally in Michigan! Details here →,mobilize.us,Join the Harris-Walz campaign for a tentative rally in Detroit! More details coming soon.,Official Campaign Event,HARRIS FOR PRESIDENT,27.92207792
Kamala Harris,120000,4300,Michigan,"In this country, anything is possible.",kamalaharris.com,,Harris’ Vision for America,HARRIS FOR PRESIDENT,27.90697674
Kamala Harris,39000,1400,Michigan,America can’t afford another Donald Trump presidency.,kamalaharris.com,,We Won’t Go Back,HARRIS FOR PRESIDENT,27.85714286
Kamala Harris,51000,1848.5,Michigan,"Donald Trump’s economic plan prioritizes billionaires and big corporations. Kamala Harris’ economic plan will give new small businesses up to $50,000 in tax breaks.",kamalaharris.com,"BUILD AN OPPORTUNITY ECONOMY AND LOWER COSTS FOR FAMILIES Vice President Harris grew up in a middle class home as the daughter of a working mom. She believes that when the middle class is strong, America is strong. That’s why as President, Kamala Harris will create an Opportunity Economy where eve...",VP Harris’ plan for small business,HARRIS FOR PRESIDENT,27.58993779
Kamala Harris,7451499.5,279099,Michigan,Vice President Harris knows firsthand what it’s like to grow up in a middle class family. That’s why she’s fighting to lower costs and build up our middle class.,kamalaharris.com,,Kamala Harris is fighting for you,HARRIS FOR PRESIDENT,26.69840988
Kamala Harris,354000,13700,Michigan,"Every single vote matters in this important election. In Michigan, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,25.83941606
Kamala Harris,310000,12000,Michigan,RSVP for our campaign rally! We look forward to seeing you there! Details here →,mobilize.us,Join the Harris-Walz campaign for a tentative rally in Detroit! More details coming soon.,Get the Details Here!,HARRIS FOR PRESIDENT,25.83333333
Kamala Harris,4956497.5,193892,Michigan,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",iwillvote.com,,Make a plan to vote now!,HARRIS FOR PRESIDENT,25.56318724
Kamala Harris,90000,3700,Michigan,"Detroit! Join us at our upcoming local campaign event this Sunday, October 20.",mobilize.us,"Join the One Campaign and special guests for our first weekend of Party at the Polls this Sunday, October 20th at 2:00 PM. We will be meeting at the New Center One parking lot for music, food, merch, and a good time to mark the start of early voting in Detroit. Bring your friends, and get ready to b...",Detroit: RSVP to Party at the Polls,HARRIS FOR PRESIDENT,24.32432432
Kamala Harris,60000,2500,Michigan,When we talk about freedom we mean the freedom to make a better life for yourself and the people that you love.,kamalaharris.com,,,HARRIS FOR PRESIDENT,24
Kamala Harris,92000,3900,Michigan,Kamala Harris is fighting for an America where no one is left behind.,kamalaharris.com,,"When we fight, we win",HARRIS FOR PRESIDENT,23.58974359
Kamala Harris,1016000,43549.5,Michigan,"Your vote is more important than ever, and your early voting site is just a click away >>",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,"Get Ahead, Vote Early",HARRIS FOR PRESIDENT,23.32977417
Kamala Harris,44000,1900,Michigan,"Detroit! Join us at our upcoming local campaign event this Sunday, October 20.",mobilize.us,"Join the One Campaign and Women for Harris for a Party at the Polls this Sunday, October 20th at 2 PM. We will be meeting near the Butzel Family Recreation Center polling location for music, food, merch, and a good time to mark the start of early voting in Detroit! Bring your friends, and get ready....",Detroit: RSVP to Party at the Polls,HARRIS FOR PRESIDENT,23.15789474
Kamala Harris,213000,9200,Michigan,"Cast your ballot early, Michigan. Lock in your vote.",iwillvote.com,,,HARRIS FOR PRESIDENT,23.15217391
Kamala Harris,115000,5000,Michigan,When we talk about freedom we mean the freedom to make a better life for yourself and the people that you love.,kamalaharris.com,,Harris-Walz means freedom,HARRIS FOR PRESIDENT,23
Kamala Harris,200000,8700,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a designated dropbox 
🏢municipal clerk’s office",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Do you have a plan to return your ballot?,HARRIS FOR PRESIDENT,22.98850575
Kamala Harris,195497.5,8545.5,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫early voting site 
🏢clerk’s office",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,22.87724533
Kamala Harris,2016482.5,89623.5,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫an early voting site 
🏢your clerk’s office",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,I Will Vote,HARRIS FOR PRESIDENT,22.49948395
Kamala Harris,150000,6700,Michigan,"Every single vote matters in this important election. In Michigan, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Lock in your vote.,HARRIS FOR PRESIDENT,22.3880597
Kamala Harris,258499.5,11549.5,Michigan,Did you know you can vote early? Click to learn more >>>,iwillvote.com,,,HARRIS FOR PRESIDENT,22.381878
Kamala Harris,20995,943.5,Michigan,"This election is going to be close, but we are not going back. Vote Kamala Harris.",iwillvote.com,,,HARRIS FOR PRESIDENT,22.25225225
Kamala Harris,1263499.5,57999,Michigan,Your vote is more important than ever. Lock it in now by voting early!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,It’s Time To Vote,HARRIS FOR PRESIDENT,21.78484974
Kamala Harris,65000,3000,Michigan,This election is gonna be super close. Make a plan to vote TODAY!,iwillvote.com,,Don’t Wait to Vote!,HARRIS FOR PRESIDENT,21.66666667
Kamala Harris,124000,5800,Michigan,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",fb.com,,Make a plan to vote now!,HARRIS FOR PRESIDENT,21.37931034
Kamala Harris,39000,1900,Michigan,Magic Johnson knows what it takes to win. Put in the work and make a plan to vote!,iwillvote.com,,,HARRIS FOR PRESIDENT,20.52631579
Kamala Harris,45000,2200,Michigan,"Cast your ballot early, Detroit. Lock in your vote.",iwillvote.com,,,HARRIS FOR PRESIDENT,20.45454545
Kamala Harris,2000,100,Michigan,"La votación anticipada ha comenzado. ¡Haz tu plan para votar!
☑️¡Es tiempo de votar temprano!",voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,Votar temprano es fácil,HARRIS FOR PRESIDENT,20
Kamala Harris,80000,4000,Michigan,When we talk about freedom we mean the freedom to make a better life for yourself and the people that you love.,kamalaharris.com,,VP Harris will protect our freedom,HARRIS FOR PRESIDENT,20
Kamala Harris,40000,2000,Michigan,"Your vote is your voice in this election, and it’s critical that you make your plan to vote now.",fb.com,,Election Day is November 5,HARRIS FOR PRESIDENT,20
Kamala Harris,127000,6399,Michigan,Don’t wait to vote! Look up how to vote early right now.,iwillvote.com,,,HARRIS FOR PRESIDENT,19.84685107
Kamala Harris,1125988,56781,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫an early voting site 
🏢your clerk’s office",iwillvote.com,,,HARRIS FOR PRESIDENT,19.83036579
Kamala Harris,1486000,75049.5,Michigan,"Every single vote matters in this important election. In Michigan, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,19.80026516
Kamala Harris,85000,4400,Michigan,"As Michelle Obama reminded us - in America, when we see a challenge in front of us, we get to work. We do something.",go.kamalaharris.com,,We’ve Got to Do Something,HARRIS FOR PRESIDENT,19.31818182
Kamala Harris,493499.5,25549.5,Michigan,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,,It’s Time To Vote,HARRIS FOR PRESIDENT,19.31542692
Kamala Harris,62998,3346.5,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫early voting site 
🏢clerk’s office",iwillvote.com,,,HARRIS FOR PRESIDENT,18.82504109
Kamala Harris,598498.5,32648.5,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫early voting site 
🏢clerk’s office",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Do you have a plan to return your ballot?,HARRIS FOR PRESIDENT,18.33157725
Kamala Harris,69000,4000,Michigan,Make sure you have more than just a concept of a plan to vote!,iwillvote.com,,,HARRIS FOR PRESIDENT,17.25
Kamala Harris,1160499.5,68049.5,Michigan,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,17.05375499
Kamala Harris,281499.5,16799,Michigan,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Vote,HARRIS FOR PRESIDENT,16.75692005
Kamala Harris,290989,17486,Michigan,Your vote is your voice—and it’s going to make all the difference in November.,iwillvote.com,,,HARRIS FOR PRESIDENT,16.64125586
Kamala Harris,2289993,138889,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫an early voting site 
🏢your clerk’s office",iwillvote.com,,Do you have a plan to return your ballot?,HARRIS FOR PRESIDENT,16.48793641
Kamala Harris,657000,40000,Michigan,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Lock in your vote.,HARRIS FOR PRESIDENT,16.425
Kamala Harris,5554992,339791,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫an early voting site 
🏢your clerk’s office",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Do you have a plan to return your ballot?,HARRIS FOR PRESIDENT,16.34826114
Kamala Harris,69498.5,4348.5,Michigan,"Returning your ballot is easy! Drop it off in:
📬the mail 
📮a dropbox in you township or city
🏫early voting site 
🏢clerk’s office",iwillvote.com,,Do you have a plan to return your ballot?,HARRIS FOR PRESIDENT,15.98217776
Kamala Harris,701000,44900,Michigan,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,15.61247216
Kamala Harris,15495.5,994,Michigan,"Las Vegas! Join Vice President Kamala Harris at her Michigan campaign rally this Friday, October 4.",www.mobilize.us,,,HARRIS FOR PRESIDENT,15.58903421
Kamala Harris,1499.5,99,Michigan,¡Es el día de las elecciones!,voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,¡Vota!,HARRIS FOR PRESIDENT,15.14646465
Kamala Harris,161499.5,10849.5,Michigan,Don’t wait to vote! Look up how to vote early right now.,iwillvote.com,,Lock in your vote.,HARRIS FOR PRESIDENT,14.88543251
Kamala Harris,20000,1349.5,Michigan,"Detroit! Join us at our upcoming local campaign event this Sunday, October 20.",mobilize.us,"Join Detroit's Latinos con Harris-Walz and the One Campaign for a Party at the Polls this Sunday, October 20th, at 1 PM. We will be meeting near the Clark Park polling location for music, food, merch, and a good time to mark the start of early voting in Detroit. Bring your friends, and get ready to....",Detroit: RSVP to Party at the Polls,HARRIS FOR PRESIDENT,14.82030382
Kamala Harris,10000,700,Michigan,"Fun Fact: You can vote before Election Day! Find out how to do it, make a plan, and GO VOTE!",iwillvote.com,,Make a plan to vote TODAY!,HARRIS FOR PRESIDENT,14.28571429
Kamala Harris,100000,7000,Michigan,Ours is a fight for the future. Donald Trump’s is a fight for himself.,fb.com,,We are not going back.,HARRIS FOR PRESIDENT,14.28571429
Kamala Harris,214000,16000,Michigan,"It's time to VOTE! This is a very close election, every vote counts!",iwillvote.com,,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,13.375
Kamala Harris,20000,1500,Michigan,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,,It’s Time To Vote,HARRIS FOR PRESIDENT,13.33333333
Kamala Harris,874492.5,66339.5,Michigan,Your vote is your voice—and it’s going to make all the difference in November.,iwillvote.com,,Don’t forget to vote,HARRIS FOR PRESIDENT,13.18207855
Kamala Harris,2498.5,198,Michigan,Kamala Harris is charting a New Way Forward! Vote Harris-Walz by Nov 5.,iwillvote.com,,,HARRIS FOR PRESIDENT,12.61868687
Kamala Harris,4496.5,396,Michigan,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,,,HARRIS FOR PRESIDENT,11.35479798
Kamala Harris,10000,900,Michigan,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,It’s Time To Vote,HARRIS FOR PRESIDENT,11.11111111
