page_name,Sum of impressions,Sum of spend,delivery_by_region,ad_creative_bodies,ad_creative_link_captions,ad_creative_link_descriptions,ad_creative_link_titles,byline,performance
Kamala Harris,4985993,174541.5,Nevada,"Returning your ballot is easy! Drop it off in:
📬the mail
📮a ballot dropbox
🏢a vote center
🏬your county clerk’s office",iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Do you have a plan to return your ballot?,HARRIS FOR PRESIDENT,28.5662321
Kamala Harris,52000,1848.5,Nevada,Did you know you can vote early? Click to learn more >>>,iwillvote.com,,,HARRIS FOR PRESIDENT,28.13091696
Kamala Harris,42000,1500,Nevada,"YOU’RE INVITED! You won’t want to miss this Harris-Walz campaign rally with Vice President Harris! Sign up today and invite a friend to join, too.",mobilize.us,Join Vice President Kamala Harris for a campaign rally in Las Vegas! More details coming soon.,RSVP now to see VP Harris!,HARRIS FOR PRESIDENT,28
Kamala Harris,48495.5,1742.5,Nevada,This will be a close election and every vote matters. Don’t sit on the sidelines.,iwillvote.com,,,HARRIS FOR PRESIDENT,27.83098996
Kamala Harris,110000,4000,Nevada,RSVP for our campaign rally! We look forward to seeing you there! Details here →,mobilize.us,Join the Harris-Walz campaign for a tentative rally in Las Vegas! More details coming soon.,Get the Details Here!,HARRIS FOR PRESIDENT,27.5
Kamala Harris,453995,17190,Nevada,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,,It’s Time To Vote,HARRIS FOR PRESIDENT,26.41041303
Kamala Harris,6498.5,247.5,Nevada,Trump’s Project 2025 agenda makes it clear – he will ban abortion nationwide.,kamalaharris.com,,,HARRIS FOR PRESIDENT,26.25656566
Kamala Harris,17000,648.5,Nevada,Kamala Harris is fighting for an America where no one is left behind.,kamalaharris.com,,"When we fight, we win",HARRIS FOR PRESIDENT,26.21434079
Kamala Harris,6498.5,248.5,Nevada,The choice is simple: America deserves better than a criminal for President.,kamalaharris.com,,Our President shouldn’t be a criminal,HARRIS FOR PRESIDENT,26.15090543
Kamala Harris,38997,1492,Nevada,"Because of Donald Trump, millions of women are currently living under extreme and dangerous abortion bans. If reelected, he will ban abortion in all 50 states.",kamalaharris.com,,Trump's Abortion Bans Harm Women,HARRIS FOR PRESIDENT,26.13739946
Kamala Harris,130000,5000,Nevada,"Kamala Harris has stood up for what is right her entire life:
✔️ Prosecutor
✔️ Attorney General
✔️ Senator
✔️ Vice President
🔜 President",kamalaharris.com,,Kamala Harris stands up for us,HARRIS FOR PRESIDENT,26
Kamala Harris,26000,1000,Nevada,When we talk about freedom we mean the freedom to make a better life for yourself and the people that you love.,kamalaharris.com,,,HARRIS FOR PRESIDENT,26
Kamala Harris,41993,1637.5,Nevada,We vote for each other. Let’s do this - together.,iwillvote.com,,Who do you vote for?,HARRIS FOR PRESIDENT,25.64458015
Kamala Harris,32000,1248.5,Nevada,Early voting sites in Nevada are now open! Find your site and vote early this year!,iwillvote.com,,,HARRIS FOR PRESIDENT,25.63075691
Kamala Harris,27997,1094,Nevada,"Donald Trump thinks he can get away with his Project 2025 agenda, but the power is with us. We are going to vote and win!",iwillvote.com,,The power is with the people. Vote!,HARRIS FOR PRESIDENT,25.59140768
Kamala Harris,2499.5,99,Nevada,"It’s clear Donald Trump doesn’t have a plan for you. But I do. As president, I will cut taxes for 100 million Americans.",kamalaharris.com,,Trump doesn’t care about you,HARRIS FOR PRESIDENT,25.24747475
Kamala Harris,4999,198,Nevada,"Unlike Trump, who is running to have unchecked power, Kamala Harris fights for the people. The choice could not be more clear this November.",kamalaharris.com,,Kamala Harris puts families first,HARRIS FOR PRESIDENT,25.24747475
Kamala Harris,21995,893,Nevada,"Donald Trump and his allies know we aren’t buying his extreme agenda. That’s why Project 2025 guts checks and balances, allowing him to enact his agenda without consequences.",kamalaharris.com,,Project 2025 🤝 Donald Trump,HARRIS FOR PRESIDENT,24.63045913
Kamala Harris,43000,1749.5,Nevada,📣 I will be in Nevada at our campaign rally! Join me to hear about the stakes of the election and how we can win.,mobilize.us,Join Vice President Kamala Harris for a campaign rally in Las Vegas! More details coming soon.,RSVP to see VP Harris →,HARRIS FOR PRESIDENT,24.57845099
Kamala Harris,26000,1100,Nevada,"As Michelle Obama reminded us - in America, when we see a challenge in front of us, we get to work. We do something.",go.kamalaharris.com,,We’ve Got to Do Something,HARRIS FOR PRESIDENT,23.63636364
Kamala Harris,3499.5,148.5,Nevada,Kamala Harris is the leader we need – one who gets to work for the American people.,kamalaharris.com,,,HARRIS FOR PRESIDENT,23.56565657
Kamala Harris,205998,8798,Nevada,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Lock in your vote.,HARRIS FOR PRESIDENT,23.41418504
Kamala Harris,30000,1300,Nevada,"In this country, anything is possible.",kamalaharris.com,,Harris’ Vision for America,HARRIS FOR PRESIDENT,23.07692308
Kamala Harris,289998,12693,Nevada,Your vote is your voice—and it’s going to make all the difference in November.,iwillvote.com,,,HARRIS FOR PRESIDENT,22.84708107
Kamala Harris,4499.5,198,Nevada,Trump only cares about lowering costs for his billionaire friends. Kamala Harris cares about lowering costs for YOU.,kamalaharris.com,,Kamala Harris fights for families,HARRIS FOR PRESIDENT,22.72474747
Kamala Harris,55000,2500,Nevada,When we talk about freedom we mean the freedom to make a better life for yourself and the people that you love.,kamalaharris.com,,Harris-Walz means freedom,HARRIS FOR PRESIDENT,22
Kamala Harris,1112494.5,51844.5,Nevada,Your vote is your voice—and it’s going to make all the difference in November.,iwillvote.com,,Don’t forget to vote,HARRIS FOR PRESIDENT,21.45829355
Kamala Harris,944993,44989,Nevada,"Returning your ballot is easy! Drop it off in:
📬the mail
📮a ballot dropbox
🏢a vote center
🏬your county clerk’s office",iwillvote.com,,Do you have a plan to return your ballot?,HARRIS FOR PRESIDENT,21.00497899
Kamala Harris,1000,49.5,Nevada,Did you know you can vote early right now? Make a plan to vote today!,iwillvote.com,,,HARRIS FOR PRESIDENT,20.2020202
Kamala Harris,2000,99,Nevada,"Donald Trump brags about ending Roe v. Wade, and his Project 2025 agenda would ban abortion nationwide. We can’t let that happen.",kamalaharris.com,,,HARRIS FOR PRESIDENT,20.2020202
Kamala Harris,1000,49.5,Nevada,Kamala Harris is the leader that will fight for us. Vote today!,iwillvote.com,,,HARRIS FOR PRESIDENT,20.2020202
Kamala Harris,1000,49.5,Nevada,No dejes que se acabe el tiempo ⏳ Devuelve tu boleta hoy.,voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,¡Es hora de devolver su boleta!,HARRIS FOR PRESIDENT,20.2020202
Kamala Harris,1000,49.5,Nevada,"Project 2025 is a detailed manual for Donald Trump if he gets a second term. It will make him more effective at stripping away our freedoms, consolidating power, and having more control over our daily lives.",kamalaharris.com,,A Manual for Trump,HARRIS FOR PRESIDENT,20.2020202
Kamala Harris,2999,148.5,Nevada,"Kamala Harris will be a president for all Americans, regardless of political party.",kamalaharris.com,,President for All Americans,HARRIS FOR PRESIDENT,20.1952862
Kamala Harris,4000,200,Nevada,"¡No tienes que esperar hasta el día de las elecciones, vota temprano y haz oír tu voz!",voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,No esperes. ¡Vota temprano!,HARRIS FOR PRESIDENT,20
Kamala Harris,4000,200,Nevada,"Your vote is your voice in this election, and it’s critical that you make your plan to vote now.",fb.com,,Election Day is November 5,HARRIS FOR PRESIDENT,20
Kamala Harris,26493.5,1341.5,Nevada,"This election is going to be close, but we are not going back. Vote Kamala Harris.",iwillvote.com,,We Can’t Go Back. Vote.,HARRIS FOR PRESIDENT,19.74916139
Kamala Harris,27000,1400,Nevada,"YOU’RE INVITED! You won’t want to miss this Harris-Walz campaign rally with Vice President Harris! Sign up today and invite a friend to join, too.",mobilize.us,Join Vice President Kamala Harris for a campaign rally in Reno! More details coming soon.,RSVP now to see VP Harris!,HARRIS FOR PRESIDENT,19.28571429
Kamala Harris,15495.5,843.5,Nevada,"This election is going to be close, but we are not going back. Vote Kamala Harris.",iwillvote.com,,,HARRIS FOR PRESIDENT,18.37048014
Kamala Harris,77999,4297,Nevada,"Every single vote matters in this important election. In Nevada, you can cast your vote before Election Day! Early voting is the best way to lock in your ballot – click here to find your early voting location:",iwillvote.com,,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,18.15196649
Kamala Harris,3498.5,198,Nevada,Vice President Kamala Harris is ready to move our country forwards. Donald Trump is a criminal who wants to take our country backwards.,kamalaharris.com,,VP Harris fights for justice,HARRIS FOR PRESIDENT,17.66919192
Kamala Harris,14000,799,Nevada,"Election Day is November 5, so make your plan to vote NOW so that your voice is heard!",fb.com,,Make a plan to vote now!,HARRIS FOR PRESIDENT,17.52190238
Kamala Harris,18495.5,1093,Nevada,"It's time to VOTE! This is a very close election, every vote counts!",iwillvote.com,,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,16.92177493
Kamala Harris,23499.5,1398,Nevada,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,,Make a plan to vote TODAY!,HARRIS FOR PRESIDENT,16.80937053
Kamala Harris,15000,900,Nevada,"La votación anticipada ha comenzado. ¡Haz tu plan para votar!
☑️¡Es tiempo de votar temprano!",voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,Votar temprano es fácil,HARRIS FOR PRESIDENT,16.66666667
Kamala Harris,25000,1500,Nevada,"Your vote is more important than ever. Together, we can defeat Project 2025.",fb.com,,Vote Against Project 2025,HARRIS FOR PRESIDENT,16.66666667
Kamala Harris,91498.5,5548.5,Nevada,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,,It’s Time To Vote,HARRIS FOR PRESIDENT,16.49067315
Kamala Harris,11499.5,699,Nevada,Make sure you have more than just a concept of a plan to vote!,iwillvote.com,,,HARRIS FOR PRESIDENT,16.45135908
Kamala Harris,86498.5,5395,Nevada,Why wait? Take charge and vote early to lock in your ballot.,iwillvote.com,,"Vote Early, Vote Harris",HARRIS FOR PRESIDENT,16.03308619
Kamala Harris,144991,9090,Nevada,Early voting sites in Nevada are now open! Find your site and vote early this year!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,Nevada: Early Voting Starts NOW,HARRIS FOR PRESIDENT,15.95060506
Kamala Harris,29995,1894,Nevada,Don’t wait to vote! Look up how to vote early right now.,iwillvote.com,,,HARRIS FOR PRESIDENT,15.83685322
Kamala Harris,26497.5,1696,Nevada,Don’t wait to vote! Look up how to vote early right now.,iwillvote.com,,Make a plan to vote TODAY!,HARRIS FOR PRESIDENT,15.62352594
Kamala Harris,38000,2500,Nevada,📣 I will be in Nevada at our campaign rally! Join me to hear about the stakes of the election and how we can win.,mobilize.us,Join Vice President Kamala Harris for a campaign rally in Reno! More details coming soon.,RSVP to see VP Harris →,HARRIS FOR PRESIDENT,15.2
Kamala Harris,1499.5,99,Nevada,Donald Trump said it himself: He doesn’t care about you. He has no plan to help the middle class. Kamala Harris is ready to invest in the American people and build up the middle class.,kamalaharris.com,,VP Harris invests in the American people,HARRIS FOR PRESIDENT,15.14646465
Kamala Harris,1499.5,99,Nevada,Donald Trump’s former Chairman of the Joint Chiefs of Staff is sending a clear warning: Trump is “dangerous to this country.”,kamalaharris.com,,,HARRIS FOR PRESIDENT,15.14646465
Kamala Harris,3000,200,Nevada,This election is gonna be super close. Make a plan to vote TODAY!,iwillvote.com,,Don’t Wait to Vote!,HARRIS FOR PRESIDENT,15
Kamala Harris,145000,10000,Nevada,Nevada! Join Vice President Kamala Harris at her campaign rally! Details here →,mobilize.us,Join Vice President Kamala Harris for a campaign rally in Reno! More details coming soon.,Join VP Harris at our upcoming rally!,HARRIS FOR PRESIDENT,14.5
Kamala Harris,58495.5,4145.5,Nevada,Early voting sites in Nevada are now open! Find your site and vote early this year!,iwillvote.com,,Nevada: Early Voting Starts NOW,HARRIS FOR PRESIDENT,14.11060186
Kamala Harris,3499.5,249.5,Nevada,"Fun Fact: You can vote before Election Day! Find out how to do it, make a plan, and GO VOTE!",iwillvote.com,,Make a plan to vote TODAY!,HARRIS FOR PRESIDENT,14.0260521
Kamala Harris,7997,597,Nevada,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,,,HARRIS FOR PRESIDENT,13.39530988
Kamala Harris,6998,647.5,Nevada,Don’t wait to vote! Look up how to vote early right now.,iwillvote.com,,Lock in your vote.,HARRIS FOR PRESIDENT,10.80772201
Kamala Harris,999,99,Nevada,,www.cbsnews.com,,,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,499.5,49.5,Nevada,¡Es el día de las elecciones!,voyavotar.com,Sé un votante. Encuentra todo lo que necesites para votar en las próximas elecciones de tu estado.,¡Vota!,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,499.5,49.5,Nevada,"As president, Kamala Harris will cut taxes for the middle class. Donald Trump would give tax handouts to the ultra-wealthy, while middle-class families would see their costs go up by nearly $4,000.",www.kamalaharris.com,,Kamala Harris will fight for you,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,999,99,Nevada,"Donald Trump brags about ending Roe v. Wade, and his Project 2025 agenda would ban abortion nationwide. We can’t let that happen.",kamalaharris.com,,Defeat Trump,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,999,99,Nevada,Donald Trump’s former Chairman of the Joint Chiefs of Staff is sending a clear warning: Trump is “dangerous to this country.”,kamalaharris.com,,Trump is too dangerous to lead,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,999,99,Nevada,Donald Trump’s own former administration officials have warned: Trump is unfit to serve.,kamalaharris.com,,,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,499.5,49.5,Nevada,Donald Trump’s own former administration officials have warned: Trump is unfit to serve.,kamalaharris.com,,Trump is unfit to serve,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,3996,396,Nevada,Early voting sites in your community are now open! Find your site and vote early this year!,iwillvote.com,Be a voter. Find everything you need to vote in your state's next election.,"Get Ahead, Vote Early",HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,499.5,49.5,Nevada,"Former Trump staffers know exactly what will happen if Trump is reelected: he’ll enact his extreme, Project 2025 agenda. We can’t let that happen.",www.kamalaharris.com,,,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,1498.5,148.5,Nevada,Have you heard of Project 2025? It’s Trump’s plan to give himself total control to do whatever he wants.,kamalaharris.com,,,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,499.5,49.5,Nevada,"Kamala Harris fights for the people – so they don’t just get by, but can get ahead.",kamalaharris.com,,,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,999,99,Nevada,"Trump is only out for himself. His Project 2025 agenda would give him total, virtually unchecked power to control our daily lives and strip away our freedoms.",kamalaharris.com,,,HARRIS FOR PRESIDENT,10.09090909
Kamala Harris,60497.5,5997,Nevada,Don’t leave room for unexpected surprises come Election Day. Vote early and make your impact on this critical election!,iwillvote.com,,Lock in your vote.,HARRIS FOR PRESIDENT,10.08796065
Kamala Harris,1000,100,Nevada,Did you know you can vote early right now? Make a plan to vote today!,iwillvote.com,,Don’t Wait to Vote!,HARRIS FOR PRESIDENT,10
Kamala Harris,10000,1000,Nevada,Ours is a fight for the future. Donald Trump’s is a fight for himself.,fb.com,,We are not going back.,HARRIS FOR PRESIDENT,10
